CardId,Name,EnergyType,ImageUrl,HP,Ability,AbilityDescription,Regulation,Expansion
43675,ココガラ,無,/assets/images/card_images/large/SV2P/043675_P_KOKOGARA.jpg,60,,,,SV2P
43676,ノココッチ,無,/assets/images/card_images/large/SV2P/043676_P_NOKOKOTCHI.jpg,140,,,,SV2P
43677,チオンジェンex,草,/assets/images/card_images/large/SV2P/043677_P_CHIONJIENEX.jpg,230,,,,SV2P
43678,パオジアンex,水,/assets/images/card_images/large/SV2P/043678_P_PAOJIANEX.jpg,220,わななくれいき,このポケモンがバトル場にいるなら、自分の番に1回使える。自分の山札から「基本エネルギー」を2枚まで選び、相手に見せて、手札に加える。そして山札を切る。,,SV2P
43679,ヤドキングex,超,/assets/images/card_images/large/SV2P/043679_P_YADOKINGUEX.jpg,270,,,,SV2P
43680,コノヨザルex,闘,/assets/images/card_images/large/SV2P/043680_P_KONOYOZARUEX.jpg,320,,,,SV2P
43681,ダイオウドウex,鋼,/assets/images/card_images/large/SV2P/043681_P_DAIOUDOUEX.jpg,300,ブロンズボディ,このポケモンが受けるワザのダメージは「-30」される。,,SV2P
43682,イキリンコex,無,/assets/images/card_images/large/SV2P/043682_P_IKIRINKOEX.jpg,160,イキリテイク,最初の自分の番にだけ1回使える。自分の手札をすべてトラッシュし、山札を6枚引く。この番、すでに別の「イキリテイク」を使っていたなら、この特性は使えない。,,SV2P
43685,チオンジェンex,草,/assets/images/card_images/large/SV2P/043685_P_CHIONJIENEX.jpg,230,,,,SV2P
43686,パオジアンex,水,/assets/images/card_images/large/SV2P/043686_P_PAOJIANEX.jpg,220,わななくれいき,このポケモンがバトル場にいるなら、自分の番に1回使える。自分の山札から「基本エネルギー」を2枚まで選び、相手に見せて、手札に加える。そして山札を切る。,,SV2P
43687,イキリンコex,無,/assets/images/card_images/large/SV2P/043687_P_IKIRINKOEX.jpg,160,イキリテイク,最初の自分の番にだけ1回使える。自分の手札をすべてトラッシュし、山札を6枚引く。この番、すでに別の「イキリテイク」を使っていたなら、この特性は使えない。,,SV2P
44954,パオジアンex,水,/assets/images/card_images/large/SV2P/044954_P_PAOJIANEX.jpg,220,わななくれいき,このポケモンがバトル場にいるなら、自分の番に1回使える。自分の山札から「基本エネルギー」を2枚まで選び、相手に見せて、手札に加える。そして山札を切る。,,SV2P
43137,ハネッコ,草,/assets/images/card_images/large/SV2D/043137_P_HANEKKO.jpg,50,,,,SV2D
43138,ポポッコ,草,/assets/images/card_images/large/SV2D/043138_P_POPOKKO.jpg,70,ふわっとよける,このポケモンがワザのダメージを受けるとき、自分はコインを1回投げる。オモテなら、このポケモンはそのダメージを受けない。,,SV2D
43139,ワタッコ,草,/assets/images/card_images/large/SV2D/043139_P_WATAKKO.jpg,90,ふわっとよける,このポケモンがワザのダメージを受けるとき、自分はコインを1回投げる。オモテなら、このポケモンはそのダメージを受けない。,,SV2D
43140,クヌギダマ,草,/assets/images/card_images/large/SV2D/043140_P_KUNUGIDAMA.jpg,70,,,,SV2D
43141,フォレトスex,草,/assets/images/card_images/large/SV2D/043141_P_FUORETOSUEX.jpg,270,ばくれつエナジー,自分の番に1回使えて、使ったなら、このポケモンをきぜつさせる。自分の山札から「基本エネルギー」を5枚まで選び、自分のポケモンに好きなようにつける。そして山札を切る。,,SV2D
43142,ヘラクロス,草,/assets/images/card_images/large/SV2D/043142_P_HERAKUROSU.jpg,130,,,,SV2D
43143,タマンチュラ,草,/assets/images/card_images/large/SV2D/043143_P_TAMANCHIXYURA.jpg,50,,,,SV2D
43144,タマンチュラ,草,/assets/images/card_images/large/SV2D/043144_P_TAMANCHIXYURA.jpg,60,,,,SV2D
43145,ワナイダー,草,/assets/images/card_images/large/SV2D/043145_P_WANAIDA.jpg,110,,,,SV2D
43146,ドンメル,炎,/assets/images/card_images/large/SV2D/043146_P_DONMERU.jpg,90,,,,SV2D
43147,バクーダ,炎,/assets/images/card_images/large/SV2D/043147_P_BAKUDA.jpg,140,,,,SV2D
43148,ヒノヤコマ,炎,/assets/images/card_images/large/SV2D/043148_P_HINOYAKOMA.jpg,80,,,,SV2D
43149,ファイアロー,炎,/assets/images/card_images/large/SV2D/043149_P_FUAIARO.jpg,150,,,,SV2D
43150,カルボウ,炎,/assets/images/card_images/large/SV2D/043150_P_KARUBOU.jpg,60,,,,SV2D
43151,カルボウ,炎,/assets/images/card_images/large/SV2D/043151_P_KARUBOU.jpg,80,,,,SV2D
43152,イーユイex,炎,/assets/images/card_images/large/SV2D/043152_P_IYUIEX.jpg,190,,,,SV2D
43153,ピカチュウ,雷,/assets/images/card_images/large/SV2D/043153_P_PIKACHIXYUU.jpg,70,,,,SV2D
43154,ライチュウ,雷,/assets/images/card_images/large/SV2D/043154_P_RAICHIXYUU.jpg,140,,,,SV2D
43155,コリンク,雷,/assets/images/card_images/large/SV2D/043155_P_KORINKU.jpg,70,,,,SV2D
43156,ルクシオ,雷,/assets/images/card_images/large/SV2D/043156_P_RUKUSHIO.jpg,90,,,,SV2D
43157,レントラー,雷,/assets/images/card_images/large/SV2D/043157_P_RENTORA.jpg,150,みなぎるせんこう,自分の番に、このカードが手札にあり、自分のサイドの残り枚数が、相手のサイドの残り枚数より多いなら、1回使える。このカードをベンチに出す。,,SV2D
43158,バチンウニ,雷,/assets/images/card_images/large/SV2D/043158_P_BACHINUNI.jpg,90,,,,SV2D
43159,ズピカ,雷,/assets/images/card_images/large/SV2D/043159_P_ZUPIKA.jpg,50,,,,SV2D
43160,ズピカ,雷,/assets/images/card_images/large/SV2D/043160_P_ZUPIKA.jpg,60,,,,SV2D
43161,ハラバリーex,雷,/assets/images/card_images/large/SV2D/043161_P_HARABARIEX.jpg,280,,,,SV2D
43162,プリン,超,/assets/images/card_images/large/SV2D/043162_P_PURIN.jpg,70,,,,SV2D
43163,プクリン,超,/assets/images/card_images/large/SV2D/043163_P_PUKURIN.jpg,110,バルーンセラピー,自分の番に1回使える。自分の手札から「セラピーエネルギー」を1枚選び、自分のポケモンにつける。,,SV2D
43164,ミカルゲ,超,/assets/images/card_images/large/SV2D/043164_P_MIKARUGE.jpg,60,しっこくのわざわい,このポケモンがいるかぎり、おたがいの場のたねポケモンの「ポケモンV」の特性は、すべてなくなる。,,SV2D
43165,スナバァ,超,/assets/images/card_images/large/SV2D/043165_P_SUNABAA.jpg,90,,,,SV2D
43166,シロデスナ,超,/assets/images/card_images/large/SV2D/043166_P_SHIRODESUNA.jpg,150,,,,SV2D
43167,ソウブレイズ,超,/assets/images/card_images/large/SV2D/043167_P_SOUBUREIZU.jpg,140,,,,SV2D
43168,カヌチャン,超,/assets/images/card_images/large/SV2D/043168_P_KANUCHIXYAN.jpg,60,,,,SV2D
43169,カヌチャン,超,/assets/images/card_images/large/SV2D/043169_P_KANUCHIXYAN.jpg,70,,,,SV2D
43170,ナカヌチャン,超,/assets/images/card_images/large/SV2D/043170_P_NAKANUCHIXYAN.jpg,90,,,,SV2D
43171,デカヌチャンex,超,/assets/images/card_images/large/SV2D/043171_P_DEKANUCHIXYANEX.jpg,300,,,,SV2D
43172,ヨーギラス,闘,/assets/images/card_images/large/SV2D/043172_P_YOGIRASU.jpg,70,,,,SV2D
43173,サナギラス,闘,/assets/images/card_images/large/SV2D/043173_P_SANAGIRASU.jpg,90,,,,SV2D
43174,ドジョッチ,闘,/assets/images/card_images/large/SV2D/043174_P_DOJIXYOTCHI.jpg,70,,,,SV2D
43175,ナマズン,闘,/assets/images/card_images/large/SV2D/043175_P_NAMAZUN.jpg,140,,,,SV2D
43176,グレッグル,闘,/assets/images/card_images/large/SV2D/043176_P_GUREGGURU.jpg,70,,,,SV2D
43177,ドクロッグ,闘,/assets/images/card_images/large/SV2D/043177_P_DOKUROGGU.jpg,130,,,,SV2D
43178,マケンカニ,闘,/assets/images/card_images/large/SV2D/043178_P_MAKENKANI.jpg,90,,,,SV2D
43179,ケケンカニ,闘,/assets/images/card_images/large/SV2D/043179_P_KEKENKANI.jpg,160,,,,SV2D
43180,ナゲツケサル,闘,/assets/images/card_images/large/SV2D/043180_P_NAGETSUKESARU.jpg,110,,,,SV2D
43181,コジオ,闘,/assets/images/card_images/large/SV2D/043181_P_KOJIO.jpg,60,,,,SV2D
43182,コジオ,闘,/assets/images/card_images/large/SV2D/043182_P_KOJIO.jpg,70,,,,SV2D
43183,ジオヅム,闘,/assets/images/card_images/large/SV2D/043183_P_JIODUMU.jpg,100,,,,SV2D
43184,キョジオーン,闘,/assets/images/card_images/large/SV2D/043184_P_KIXYOJION.jpg,180,めぐみのしお,このポケモンがいるかぎり、ポケモンチェックのたび、自分のポケモン全員のHPを、それぞれ「20」回復する。,,SV2D
43185,ディンルーex,闘,/assets/images/card_images/large/SV2D/043185_P_DEINRUEX.jpg,240,じゅばくのだいち,このポケモンがバトル場にいるかぎり、相手の場のダメカンがのっているポケモン（ポケモンexをのぞく）の特性は、すべてなくなる。,,SV2D
43186,ニューラ,悪,/assets/images/card_images/large/SV2D/043186_P_NIXYURA.jpg,70,,,,SV2D
43187,マニューラ,悪,/assets/images/card_images/large/SV2D/043187_P_MANIXYURA.jpg,110,アサルトハント,自分の番に、このポケモンがベンチからバトル場に出たとき、1回使える。相手のベンチのたねポケモンを1匹選び、バトルポケモンと入れ替える。,,SV2D
43188,バンギラス,悪,/assets/images/card_images/large/SV2D/043188_P_BANGIRASU.jpg,180,,,,SV2D
43189,シルシュルー,悪,/assets/images/card_images/large/SV2D/043189_P_SHIRUSHIXYURU.jpg,50,,,,SV2D
43190,シルシュルー,悪,/assets/images/card_images/large/SV2D/043190_P_SHIRUSHIXYURU.jpg,60,,,,SV2D
43191,タギングル,悪,/assets/images/card_images/large/SV2D/043191_P_TAGINGURU.jpg,90,,,,SV2D
43192,オトシドリ,悪,/assets/images/card_images/large/SV2D/043192_P_OTOSHIDORI.jpg,120,,,,SV2D
43193,オンバット,竜,/assets/images/card_images/large/SV2D/043193_P_ONBATTO.jpg,70,,,,SV2D
43194,オンバーンex,竜,/assets/images/card_images/large/SV2D/043194_P_ONBANEX.jpg,260,,,,SV2D
43195,キリンリキ,無,/assets/images/card_images/large/SV2D/043195_P_KIRINRIKI.jpg,100,,,,SV2D
43196,リキキリン,無,/assets/images/card_images/large/SV2D/043196_P_RIKIKIRIN.jpg,140,,,,SV2D
43197,ヤヤコマ,無,/assets/images/card_images/large/SV2D/043197_P_YAYAKOMA.jpg,60,,,,SV2D
43198,ワッカネズミ,無,/assets/images/card_images/large/SV2D/043198_P_WAKKANEZUMI.jpg,30,,,,SV2D
43199,ワッカネズミ,無,/assets/images/card_images/large/SV2D/043199_P_WAKKANEZUMI.jpg,40,,,,SV2D
43200,イッカネズミ,無,/assets/images/card_images/large/SV2D/043200_P_IKKANEZUMI.jpg,60,,,,SV2D
43201,カラミンゴ,無,/assets/images/card_images/large/SV2D/043201_P_KARAMINGO.jpg,110,いっきにむれる,自分の番に、このカードを手札からベンチに出したとき、1回使える。自分の山札から「カラミンゴ」を3枚まで選び、相手に見せて、手札に加える。そして山札を切る。,,SV2D
43640,ヘラクロス,草,/assets/images/card_images/large/SV2D/043640_P_HERAKUROSU.jpg,130,,,,SV2D
43641,ヒノヤコマ,炎,/assets/images/card_images/large/SV2D/043641_P_HINOYAKOMA.jpg,80,,,,SV2D
43642,ライチュウ,雷,/assets/images/card_images/large/SV2D/043642_P_RAICHIXYUU.jpg,140,,,,SV2D
43643,スナバァ,超,/assets/images/card_images/large/SV2D/043643_P_SUNABAA.jpg,90,,,,SV2D
43644,カヌチャン,超,/assets/images/card_images/large/SV2D/043644_P_KANUCHIXYAN.jpg,60,,,,SV2D
43645,ナカヌチャン,超,/assets/images/card_images/large/SV2D/043645_P_NAKANUCHIXYAN.jpg,90,,,,SV2D
43646,コジオ,闘,/assets/images/card_images/large/SV2D/043646_P_KOJIO.jpg,70,,,,SV2D
43647,バンギラス,悪,/assets/images/card_images/large/SV2D/043647_P_BANGIRASU.jpg,180,,,,SV2D
43648,タギングル,悪,/assets/images/card_images/large/SV2D/043648_P_TAGINGURU.jpg,90,,,,SV2D
43649,イッカネズミ,無,/assets/images/card_images/large/SV2D/043649_P_IKKANEZUMI.jpg,60,,,,SV2D
43650,カラミンゴ,無,/assets/images/card_images/large/SV2D/043650_P_KARAMINGO.jpg,110,いっきにむれる,自分の番に、このカードを手札からベンチに出したとき、1回使える。自分の山札から「カラミンゴ」を3枚まで選び、相手に見せて、手札に加える。そして山札を切る。,,SV2D
43651,リキキリン,無,/assets/images/card_images/large/SV2D/043651_P_RIKIKIRIN.jpg,140,,,,SV2D
43652,フォレトスex,草,/assets/images/card_images/large/SV2D/043652_P_FUORETOSUEX.jpg,270,ばくれつエナジー,自分の番に1回使えて、使ったなら、このポケモンをきぜつさせる。自分の山札から「基本エネルギー」を5枚まで選び、自分のポケモンに好きなようにつける。そして山札を切る。,,SV2D
43653,イーユイex,炎,/assets/images/card_images/large/SV2D/043653_P_IYUIEX.jpg,190,,,,SV2D
43654,ハラバリーex,雷,/assets/images/card_images/large/SV2D/043654_P_HARABARIEX.jpg,280,,,,SV2D
43655,デカヌチャンex,超,/assets/images/card_images/large/SV2D/043655_P_DEKANUCHIXYANEX.jpg,300,,,,SV2D
43656,ディンルーex,闘,/assets/images/card_images/large/SV2D/043656_P_DEINRUEX.jpg,240,じゅばくのだいち,このポケモンがバトル場にいるかぎり、相手の場のダメカンがのっているポケモン（ポケモンexをのぞく）の特性は、すべてなくなる。,,SV2D
43657,オンバーンex,竜,/assets/images/card_images/large/SV2D/043657_P_ONBANEX.jpg,260,,,,SV2D
43660,イーユイex,炎,/assets/images/card_images/large/SV2D/043660_P_IYUIEX.jpg,190,,,,SV2D
43661,デカヌチャンex,超,/assets/images/card_images/large/SV2D/043661_P_DEKANUCHIXYANEX.jpg,300,,,,SV2D
43662,ディンルーex,闘,/assets/images/card_images/large/SV2D/043662_P_DEINRUEX.jpg,240,じゅばくのだいち,このポケモンがバトル場にいるかぎり、相手の場のダメカンがのっているポケモン（ポケモンexをのぞく）の特性は、すべてなくなる。,,SV2D
44957,ディンルーex,闘,/assets/images/card_images/large/SV2D/044957_P_DEINRUEX.jpg,240,じゅばくのだいち,このポケモンがバトル場にいるかぎり、相手の場のダメカンがのっているポケモン（ポケモンexをのぞく）の特性は、すべてなくなる。,,SV2D
43093,ピカチュウex,雷,/assets/images/card_images/large/SVC/043093_P_PIKACHIXYUUEX.jpg,190,,,,SVC
43094,コイル,雷,/assets/images/card_images/large/SVC/043094_P_KOIRU.jpg,50,,,,SVC
43095,ビリリダマ,雷,/assets/images/card_images/large/SVC/043095_P_BIRIRIDAMA.jpg,70,,,,SVC
43096,マルマイン,雷,/assets/images/card_images/large/SVC/043096_P_MARUMAIN.jpg,90,,,,SVC
43097,コリンク,雷,/assets/images/card_images/large/SVC/043097_P_KORINKU.jpg,40,おおきくほえる,このポケモンがバトル場にいるなら、自分の番に1回使える。相手のバトルポケモンをベンチポケモンと入れ替える。［バトル場に出すポケモンは相手が選ぶ。］,,SVC
43098,バチンウニ,雷,/assets/images/card_images/large/SVC/043098_P_BACHINUNI.jpg,80,,,,SVC
43099,パモ,雷,/assets/images/card_images/large/SVC/043099_P_PAMO.jpg,50,,,,SVC
43114,パモ,雷,/assets/images/card_images/large/SVC/043114_P_PAMO.jpg,50,,,,SVC
43100,パモット,雷,/assets/images/card_images/large/SVC/043100_P_PAMOTTO.jpg,80,,,,SVC
43115,パモット,雷,/assets/images/card_images/large/SVC/043115_P_PAMOTTO.jpg,80,,,,SVC
43101,パーモット,雷,/assets/images/card_images/large/SVC/043101_P_PAMOTTO.jpg,140,,,,SVC
43116,パーモット,雷,/assets/images/card_images/large/SVC/043116_P_PAMOTTO.jpg,140,,,,SVC
43102,グルトン,無,/assets/images/card_images/large/SVC/043102_P_GURUTON.jpg,60,,,,SVC
42966,トロピウス,草,/assets/images/card_images/large/SV1a/042966_P_TOROPIUSU.jpg,110,,,,SV1a
42967,タマゲタケ,草,/assets/images/card_images/large/SV1a/042967_P_TAMAGETAKE.jpg,50,,,,SV1a
42968,モロバレル,草,/assets/images/card_images/large/SV1a/042968_P_MOROBARERU.jpg,110,,,,SV1a
42969,ニャオハ,草,/assets/images/card_images/large/SV1a/042969_P_NIXYAOHA.jpg,60,,,,SV1a
42970,ニャオハ,草,/assets/images/card_images/large/SV1a/042970_P_NIXYAOHA.jpg,70,,,,SV1a
42971,ニャローテ,草,/assets/images/card_images/large/SV1a/042971_P_NIXYAROTE.jpg,90,,,,SV1a
42972,マスカーニャex,草,/assets/images/card_images/large/SV1a/042972_P_MASUKANIXYAEX.jpg,310,ブーケマジック,自分の番に、自分の手札から「基本エネルギー」を1枚トラッシュするなら、1回使える。相手のベンチポケモン1匹に、ダメカンを3個のせる。,,SV1a
42973,マメバッタ,草,/assets/images/card_images/large/SV1a/042973_P_MAMEBATTA.jpg,40,,,,SV1a
42974,マメバッタ,草,/assets/images/card_images/large/SV1a/042974_P_MAMEBATTA.jpg,50,,,,SV1a
42975,エクスレッグ,草,/assets/images/card_images/large/SV1a/042975_P_EKUSUREGGU.jpg,120,,,,SV1a
42976,パルデア ケンタロス,炎,/assets/images/card_images/large/SV1a/042976_P_PARUDEAKENTAROSU.jpg,130,,,,SV1a
42977,メラルバ,炎,/assets/images/card_images/large/SV1a/042977_P_MERARUBA.jpg,80,,,,SV1a
42978,ウルガモス,炎,/assets/images/card_images/large/SV1a/042978_P_URUGAMOSU.jpg,140,,,,SV1a
42979,シシコ,炎,/assets/images/card_images/large/SV1a/042979_P_SHISHIKO.jpg,70,,,,SV1a
42980,カエンジシ,炎,/assets/images/card_images/large/SV1a/042980_P_KAENJISHI.jpg,120,,,,SV1a
42981,オドリドリ,炎,/assets/images/card_images/large/SV1a/042981_P_ODORIDORI.jpg,90,パッションダンス,自分の番に1回使える。自分のバトル場の進化ポケモンのHPを「20」回復する。,,SV1a
42982,ホゲータ,炎,/assets/images/card_images/large/SV1a/042982_P_HOGETA.jpg,80,,,,SV1a
42983,ホゲータ,炎,/assets/images/card_images/large/SV1a/042983_P_HOGETA.jpg,90,,,,SV1a
42984,アチゲータ,炎,/assets/images/card_images/large/SV1a/042984_P_ACHIGETA.jpg,110,,,,SV1a
42985,ラウドボーンex,炎,/assets/images/card_images/large/SV1a/042985_P_RAUDOBONEX.jpg,340,,,,SV1a
42986,パルデア ケンタロス,水,/assets/images/card_images/large/SV1a/042986_P_PARUDEAKENTAROSU.jpg,130,,,,SV1a
42987,コイキング,水,/assets/images/card_images/large/SV1a/042987_P_KOIKINGU.jpg,30,,,,SV1a
42988,ギャラドス,水,/assets/images/card_images/large/SV1a/042988_P_GIXYARADOSU.jpg,180,,,,SV1a
42989,デリバード,水,/assets/images/card_images/large/SV1a/042989_P_DERIBADO.jpg,90,,,,SV1a
42990,ブイゼル,水,/assets/images/card_images/large/SV1a/042990_P_BUIZERU.jpg,70,,,,SV1a
42991,フローゼル,水,/assets/images/card_images/large/SV1a/042991_P_FUROZERU.jpg,110,,,,SV1a
42992,クワッス,水,/assets/images/card_images/large/SV1a/042992_P_KUWASSU.jpg,60,,,,SV1a
42993,クワッス,水,/assets/images/card_images/large/SV1a/042993_P_KUWASSU.jpg,70,,,,SV1a
42994,ウェルカモ,水,/assets/images/card_images/large/SV1a/042994_P_UERUKAMO.jpg,90,,,,SV1a
42995,ウェーニバルex,水,/assets/images/card_images/large/SV1a/042995_P_UENIBARUEX.jpg,320,,,,SV1a
42996,カイデン,雷,/assets/images/card_images/large/SV1a/042996_P_KAIDEN.jpg,60,,,,SV1a
42997,カイデン,雷,/assets/images/card_images/large/SV1a/042997_P_KAIDEN.jpg,60,,,,SV1a
42998,タイカイデン,雷,/assets/images/card_images/large/SV1a/042998_P_TAIKAIDEN.jpg,120,,,,SV1a
42999,ムウマ,超,/assets/images/card_images/large/SV1a/042999_P_MUUMA.jpg,70,,,,SV1a
43000,ムウマージ,超,/assets/images/card_images/large/SV1a/043000_P_MUUMAJI.jpg,90,マジカルフリック,自分の番に、このカードを手札から出して進化させたとき、1回使える。相手のバトルポケモンについているエネルギーを1個選び、相手のベンチポケモンにつけ替える。,,SV1a
43001,バネブー,超,/assets/images/card_images/large/SV1a/043001_P_BANEBU.jpg,70,,,,SV1a
43002,ブーピッグ,超,/assets/images/card_images/large/SV1a/043002_P_BUPIGGU.jpg,120,,,,SV1a
43003,デデンネex,超,/assets/images/card_images/large/SV1a/043003_P_DEDENNEEX.jpg,170,,,,SV1a
43004,ヤレユータン,超,/assets/images/card_images/large/SV1a/043004_P_YAREYUTAN.jpg,120,,,,SV1a
43005,カヌチャン,超,/assets/images/card_images/large/SV1a/043005_P_KANUCHIXYAN.jpg,60,,,,SV1a
43006,カヌチャン,超,/assets/images/card_images/large/SV1a/043006_P_KANUCHIXYAN.jpg,70,,,,SV1a
43007,ナカヌチャン,超,/assets/images/card_images/large/SV1a/043007_P_NAKANUCHIXYAN.jpg,80,,,,SV1a
43008,デカヌチャン,超,/assets/images/card_images/large/SV1a/043008_P_DEKANUCHIXYAN.jpg,140,そざいあつめ,自分の番に、自分の手札を1枚トラッシュするなら、1回使える。自分の山札を3枚引く。,,SV1a
43009,ディグダ,闘,/assets/images/card_images/large/SV1a/043009_P_DEIGUDA.jpg,50,,,,SV1a
43010,ダグトリオ,闘,/assets/images/card_images/large/SV1a/043010_P_DAGUTORIO.jpg,90,,,,SV1a
43011,パルデア ケンタロス,闘,/assets/images/card_images/large/SV1a/043011_P_PARUDEAKENTAROSU.jpg,130,,,,SV1a
43012,マクノシタ,闘,/assets/images/card_images/large/SV1a/043012_P_MAKUNOSHITA.jpg,90,,,,SV1a
43013,ハリテヤマ,闘,/assets/images/card_images/large/SV1a/043013_P_HARITEYAMA.jpg,140,つっぱりげいこ,このポケモンがいるかぎり、自分のポケモン全員が、相手のポケモンから受けるワザのダメージは「-10」される。,,SV1a
43014,イワンコ,闘,/assets/images/card_images/large/SV1a/043014_P_IWANKO.jpg,70,,,,SV1a
43015,ルガルガンex,闘,/assets/images/card_images/large/SV1a/043015_P_RUGARUGANEX.jpg,260,,,,SV1a
43016,タイレーツ,闘,/assets/images/card_images/large/SV1a/043016_P_TAIRETSU.jpg,110,,,,SV1a
43017,パルデア ウパー,悪,/assets/images/card_images/large/SV1a/043017_P_PARUDEAUPA.jpg,60,,,,SV1a
43018,パルデア ウパー,悪,/assets/images/card_images/large/SV1a/043018_P_PARUDEAUPA.jpg,60,,,,SV1a
43019,パルデア ドオーex,悪,/assets/images/card_images/large/SV1a/043019_P_PARUDEADOOEX.jpg,280,どくのぬまち,場にスタジアムが出ているなら、自分の番に1回使える。相手のバトルポケモンをどくにする。,,SV1a
43020,ヤミラミ,悪,/assets/images/card_images/large/SV1a/043020_P_YAMIRAMI.jpg,70,,,,SV1a
43021,ハブネーク,悪,/assets/images/card_images/large/SV1a/043021_P_HABUNEKU.jpg,110,,,,SV1a
43022,モノズ,悪,/assets/images/card_images/large/SV1a/043022_P_MONOZU.jpg,70,,,,SV1a
43023,ジヘッド,悪,/assets/images/card_images/large/SV1a/043023_P_JIHEDDO.jpg,100,,,,SV1a
43024,サザンドラ,悪,/assets/images/card_images/large/SV1a/043024_P_SAZANDORA.jpg,180,トライハウル,自分の番に1回使える。自分の山札を上から3枚見て、その中からエネルギーを好きなだけ選び、自分のポケモンに好きなようにつける。残りのカードはトラッシュする。,,SV1a
43025,ヤトウモリ,悪,/assets/images/card_images/large/SV1a/043025_P_YATOUMORI.jpg,70,,,,SV1a
43026,エンニュート,悪,/assets/images/card_images/large/SV1a/043026_P_ENNIXYUTO.jpg,120,,,,SV1a
43027,ヤングース,無,/assets/images/card_images/large/SV1a/043027_P_YANGUSU.jpg,70,,,,SV1a
43028,デカグース,無,/assets/images/card_images/large/SV1a/043028_P_DEKAGUSU.jpg,120,,,,SV1a
43279,トロピウス,草,/assets/images/card_images/large/SV1a/043279_P_TOROPIUSU.jpg,110,,,,SV1a
43280,ニャオハ,草,/assets/images/card_images/large/SV1a/043280_P_NIXYAOHA.jpg,60,,,,SV1a
43281,ニャローテ,草,/assets/images/card_images/large/SV1a/043281_P_NIXYAROTE.jpg,90,,,,SV1a
43282,カエンジシ,炎,/assets/images/card_images/large/SV1a/043282_P_KAENJISHI.jpg,120,,,,SV1a
43283,ホゲータ,炎,/assets/images/card_images/large/SV1a/043283_P_HOGETA.jpg,90,,,,SV1a
43284,アチゲータ,炎,/assets/images/card_images/large/SV1a/043284_P_ACHIGETA.jpg,110,,,,SV1a
43285,コイキング,水,/assets/images/card_images/large/SV1a/043285_P_KOIKINGU.jpg,30,,,,SV1a
43286,クワッス,水,/assets/images/card_images/large/SV1a/043286_P_KUWASSU.jpg,60,,,,SV1a
43287,ウェルカモ,水,/assets/images/card_images/large/SV1a/043287_P_UERUKAMO.jpg,90,,,,SV1a
43288,ムウマージ,超,/assets/images/card_images/large/SV1a/043288_P_MUUMAJI.jpg,90,マジカルフリック,自分の番に、このカードを手札から出して進化させたとき、1回使える。相手のバトルポケモンについているエネルギーを1個選び、相手のベンチポケモンにつけ替える。,,SV1a
43289,パルデア ケンタロス,闘,/assets/images/card_images/large/SV1a/043289_P_PARUDEAKENTAROSU.jpg,130,,,,SV1a
43290,パルデア ウパー,悪,/assets/images/card_images/large/SV1a/043290_P_PARUDEAUPA.jpg,60,,,,SV1a
43291,マスカーニャex,草,/assets/images/card_images/large/SV1a/043291_P_MASUKANIXYAEX.jpg,310,ブーケマジック,自分の番に、自分の手札から「基本エネルギー」を1枚トラッシュするなら、1回使える。相手のベンチポケモン1匹に、ダメカンを3個のせる。,,SV1a
43292,ラウドボーンex,炎,/assets/images/card_images/large/SV1a/043292_P_RAUDOBONEX.jpg,340,,,,SV1a
43293,ウェーニバルex,水,/assets/images/card_images/large/SV1a/043293_P_UENIBARUEX.jpg,320,,,,SV1a
43294,デデンネex,超,/assets/images/card_images/large/SV1a/043294_P_DEDENNEEX.jpg,170,,,,SV1a
43295,ルガルガンex,闘,/assets/images/card_images/large/SV1a/043295_P_RUGARUGANEX.jpg,260,,,,SV1a
43296,パルデア ドオーex,悪,/assets/images/card_images/large/SV1a/043296_P_PARUDEADOOEX.jpg,280,どくのぬまち,場にスタジアムが出ているなら、自分の番に1回使える。相手のバトルポケモンをどくにする。,,SV1a
43301,マスカーニャex,草,/assets/images/card_images/large/SV1a/043301_P_MASUKANIXYAEX.jpg,310,ブーケマジック,自分の番に、自分の手札から「基本エネルギー」を1枚トラッシュするなら、1回使える。相手のベンチポケモン1匹に、ダメカンを3個のせる。,,SV1a
43302,ラウドボーンex,炎,/assets/images/card_images/large/SV1a/043302_P_RAUDOBONEX.jpg,340,,,,SV1a
43303,ウェーニバルex,水,/assets/images/card_images/large/SV1a/043303_P_UENIBARUEX.jpg,320,,,,SV1a
44951,マスカーニャex,草,/assets/images/card_images/large/SV1a/044951_P_MASUKANIXYAEX.jpg,310,ブーケマジック,自分の番に、自分の手札から「基本エネルギー」を1枚トラッシュするなら、1回使える。相手のベンチポケモン1匹に、ダメカンを3個のせる。,,SV1a
44952,ラウドボーンex,炎,/assets/images/card_images/large/SV1a/044952_P_RAUDOBONEX.jpg,340,,,,SV1a
44953,ウェーニバルex,水,/assets/images/card_images/large/SV1a/044953_P_UENIBARUEX.jpg,320,,,,SV1a
42547,サボネア,草,/assets/images/card_images/large/SV1S/042547_P_SABONEA.jpg,60,はんげきばり,このポケモンが、バトル場で相手のポケモンからワザのダメージを受けたとき、ワザを使ったポケモンにダメカンを3個のせる。,,SV1S
42548,ノクタス,草,/assets/images/card_images/large/SV1S/042548_P_NOKUTASU.jpg,130,はんげきばり,このポケモンが、バトル場で相手のポケモンからワザのダメージを受けたとき、ワザを使ったポケモンにダメカンを3個のせる。,,SV1S
